Date,GDP-ARE,GDP-AUS,GDP-AUT,GDP-BRA,GDP-CAN,GDP-CHE,GDP-CHN,GDP-DEU,GDP-EGY,GDP-ESP,GDP-FIN,GDP-FRA,GDP-GBR,GDP-IND,GDP-IRL,GDP-IRN,GDP-ISR,GDP-ITA,GDP-JPN,GDP-KOR,GDP-MEX,GDP-MYS,GDP-NLD,GDP-NOR,GDP-PAK,GDP-PRK,GDP-PRT,GDP-PSE,GDP-RUS,GDP-SAU,GDP-SWE,GDP-SYR,GDP-TUR,GDP-UKR,GDP-USA
Sep-21,0.33789706,1.056470507,-0.451523066,1.294643794,0.832953218,2.142088915,5.769718763,0.148271893,3.40259531,-1.176245453,0.597999511,0.406489754,0.46381179,3.017416445,11.45509131,4.120390202,4.09583051,0.854210405,-0.333653507,2.141768075,-0.456925182,-0.47880462,1.844509997,1.671218378,3.154367907,,-0.318150678,-0.895269967,2.047725919,1.340871238,2.559196565,0.660414398,7.307031976,0.340420622,2.343326518
Oct-21,1.068234921,1.248354213,0.401093261,1.925182082,1.642772068,2.732961483,6.256764337,0.696553357,3.382240892,0.201830741,1.005304983,1.502620639,1.956737667,4.230539363,12.1223874,4.229369753,4.91695048,2.209852133,0.192341719,2.535034756,0.669644549,0.207821858,2.634936743,2.078030814,3.765189334,,0.782865303,0.542412259,2.696192184,2.019823804,3.211528944,0.77665507,8.058368843,0.905003342,2.971850083
Nov-21,1.798572783,1.440237919,1.253709588,2.55572037,2.452590917,3.323834052,6.74380991,1.24483482,3.361886474,1.579906936,1.412610454,2.598751524,3.449663545,5.44366228,12.78968349,4.338349304,5.738070451,3.565493861,0.718336946,2.928301437,1.79621428,0.894448336,3.42536349,2.48484325,4.376010762,,1.883881285,1.980094485,3.344658449,2.69877637,3.863861322,0.892895741,8.80970571,1.469586062,3.600373649
Dec-21,2.528910644,1.632121625,2.106325915,3.186258658,3.262409767,3.91470662,7.230855483,1.793116283,3.341532056,2.95798313,1.819915926,3.694882409,4.942589422,6.656785198,13.45697957,4.447328855,6.559190422,4.921135588,1.244332172,3.321568117,2.922784011,1.581074814,4.215790237,2.891655686,4.98683219,,2.984897266,3.417776711,3.993124714,3.377728936,4.516193701,1.009136412,9.561042577,2.034168782,4.228897214
Jan-22,3.259248505,1.824005331,2.958942242,3.816796947,4.072228617,4.505579189,7.717901057,2.341397747,3.321177639,4.336059324,2.227221397,4.791013294,6.435515299,7.869908116,14.12427566,4.556308405,7.380310392,6.276777316,1.770327399,3.714834798,4.049353741,2.267701292,5.006216984,3.298468123,5.597653617,,4.085913247,4.855458937,4.641590979,4.056681501,5.168526079,1.125377083,10.31237944,2.598751502,4.85742078
Feb-22,3.989586366,2.015889036,3.811558569,4.447335235,4.882047466,5.096451757,8.20494663,2.88967921,3.300823221,5.714135518,2.634526868,5.887144179,7.928441176,9.083031033,14.79157175,4.665287956,8.201430363,7.632419044,2.296322625,4.108101479,5.175923472,2.954327769,5.796643731,3.705280559,6.208475045,,5.186929228,6.293141163,5.290057243,4.735634067,5.820858458,1.241617754,11.06371631,3.163334223,5.485944346
Mar-22,4.491840113,2.196423654,4.260163339,4.694137319,5.229423928,5.281160204,8.234375874,3.110580296,3.419947957,6.378368676,2.77924971,6.279113486,8.505112927,9.583610015,14.90199636,4.682791601,8.542221575,8.14065785,2.496395403,4.238379422,5.669004089,3.507550938,6.118800681,3.873272988,6.445401593,,5.780185205,6.897110825,5.312956968,5.169654426,6.010404055,,11.20778022,2.182715144,5.648648864
Apr-22,4.766009747,2.365609184,4.304756552,4.5572032,5.114358003,5.059704528,7.80618879,3.004101004,3.678551847,6.328758799,2.661389922,5.966921216,8.165530552,9.371645061,14.45554948,4.60881934,8.402684029,7.801493735,2.370545733,4.105668628,5.528595592,3.927370798,5.972687835,3.80244541,6.308433261,,5.865681178,6.667367923,4.710290152,5.358742578,5.73716287,,10.74457116,-0.343105732,5.345534336
May-22,5.04017938,2.534794714,4.349349766,4.42026908,4.999292077,4.838248853,7.378001705,2.897621712,3.937155737,6.279148921,2.543530134,5.654728946,7.825948177,9.159680106,14.0091026,4.534847079,8.263146483,7.46232962,2.244696062,3.972957833,5.388187095,4.347190658,5.826574989,3.731617833,6.17146493,,5.951177151,6.437625021,4.107623336,5.547830731,5.463921685,,10.2813621,-2.868926609,5.042419808
Jun-22,5.314349014,2.703980243,4.393942979,4.28333496,4.884226151,4.616793177,6.94981462,2.791142419,4.195759627,6.229539043,2.425670346,5.342536676,7.486365802,8.947715152,13.56265572,4.460874817,8.123608937,7.123165505,2.118846391,3.840247039,5.247778598,4.767010518,5.680462143,3.660790255,6.034496598,,6.036673124,6.207882118,3.504956521,5.736918883,5.1906805,,9.818153045,-5.394747485,4.73930528
Jul-22,5.588518647,2.873165773,4.438536192,4.146400841,4.769160226,4.395337502,6.521627535,2.684663127,4.454363517,6.179929166,2.307810557,5.030344405,7.146783427,8.735750198,13.11620885,4.386902556,7.984071391,6.784001391,1.992996721,3.707536245,5.107370101,5.186830378,5.534349297,3.589962677,5.897528266,,6.122169098,5.978139216,2.902289705,5.926007035,4.917439315,,9.354943987,-7.920568362,4.436190752
Aug-22,5.86268828,3.042351303,4.483129406,4.009466721,4.6540943,4.173881826,6.093440451,2.578183835,4.712967407,6.130319288,2.189950769,4.718152135,6.807201052,8.523785244,12.66976197,4.312930295,7.844533845,6.444837276,1.86714705,3.57482545,4.966961603,5.606650238,5.388236451,3.519135099,5.760559935,,6.207665071,5.748396314,2.299622889,6.115095187,4.64419813,,8.89173493,-10.44638924,4.133076224
Sep-22,6.136857914,3.211536833,4.527722619,3.872532602,4.539028374,3.95242615,5.665253366,2.471704543,4.971571297,6.080709411,2.072090981,4.405959865,6.467618678,8.31182029,12.22331509,4.238958034,7.704996299,6.105673161,1.741297379,3.442114656,4.826553106,6.026470099,5.242123605,3.448307522,5.623591603,,6.293161044,5.518653412,1.696956073,6.30418334,4.370956945,,8.428525873,-12.97221012,3.829961696
Oct-22,6.411027547,3.380722362,4.572315832,3.735598482,4.423962449,3.730970475,5.237066281,2.365225251,5.230175187,6.031099533,1.954231193,4.093767595,6.128036303,8.099855335,11.77686822,4.164985773,7.565458753,5.766509046,1.615447709,3.309403862,4.686144609,6.446289959,5.096010759,3.377479944,5.486623272,,6.378657017,5.28891051,1.094289258,6.493271492,4.09771576,,7.965316816,-15.49803099,3.526847168
Nov-22,6.685197181,3.549907892,4.616909045,3.598664362,4.308896523,3.509514799,4.808879196,2.258745959,5.488779077,5.981489656,1.836371405,3.781575325,5.788453928,7.887890381,11.33042134,4.091013512,7.425921207,5.427344931,1.489598038,3.176693068,4.545736112,6.866109819,4.949897913,3.306652366,5.34965494,,6.46415299,5.059167608,0.491622442,6.682359644,3.824474575,,7.502107759,-18.02385187,3.223732639
Dec-22,6.959366814,3.719093422,4.661502259,3.461730243,4.193830597,3.288059124,4.380692112,2.152266667,5.747382967,5.931879778,1.718511617,3.469383055,5.448871553,7.675925427,10.88397446,4.01704125,7.286383661,5.088180816,1.363748367,3.043982273,4.405327615,7.285929679,4.803785067,3.235824788,5.212686608,,6.549648963,4.829424705,-0.111044374,6.871447796,3.551233391,,7.038898702,-20.54967274,2.920618111
Jan-23,7.233536448,3.888278952,4.706095472,3.324796123,4.078764672,3.066603448,3.952505027,2.045787375,6.005986856,5.882269901,1.600651828,3.157190784,5.109289178,7.463960473,10.43752758,3.943068989,7.146846114,4.749016701,1.237898697,2.911271479,4.264919118,7.705749539,4.657672221,3.164997211,5.075718277,,6.635144936,4.599681803,-0.71371119,7.060535949,3.277992206,,6.575689645,-23.07549362,2.617503583
Feb-23,7.507706081,4.057464481,4.750688685,3.187862003,3.963698746,2.845147773,3.524317942,1.939308082,6.264590746,5.832660023,1.48279204,2.844998514,4.769706803,7.251995519,9.991080707,3.869096728,7.007308568,4.409852586,1.112049026,2.778560685,4.12451062,8.125569399,4.511559375,3.094169633,4.938749945,,6.72064091,4.369938901,-1.316378006,7.249624101,3.004751021,,6.112480587,-25.6013145,2.314389055
Mar-23,7.781875714,4.226650011,4.795281898,3.050927884,3.848632821,2.623692097,3.096130857,1.83282879,6.523194636,5.783050146,1.364932252,2.532806244,4.430124428,7.040030564,9.54463383,3.795124467,6.867771022,4.070688471,0.986199355,2.64584989,3.984102123,8.545389259,4.365446529,3.023342055,4.801781614,,6.806136883,4.140195999,-1.919044821,7.438712253,2.731509836,,5.64927153,-28.12713537,2.011274527
Apr-23,7.588855716,4.195301788,4.474945185,3.010328832,3.657873875,2.459371631,3.119137963,1.682024053,6.421443245,5.578450422,1.196005952,2.351755845,4.095745835,7.022152961,8.689974577,3.845780329,6.548425068,3.805591253,1.011696855,2.53879343,3.906631573,8.357987633,4.081100101,2.859075341,4.486810425,,6.558907576,3.518551177,-1.736199083,7.001225521,2.495001273,,5.473669104,-26.75514409,1.971213801
May-23,7.24010584,4.097108981,4.032965162,3.00184147,3.441883923,2.314096234,3.292543133,1.516444167,6.199573426,5.322187417,1.010057482,2.214419404,3.763101836,7.068971141,7.699244532,3.937978899,6.169142978,3.565182999,1.087643411,2.440288415,3.850140338,7.968178846,3.750675812,2.663662248,4.11250495,,6.200769843,2.766272381,-1.291515826,6.354880493,2.270736917,,5.393935554,-24.08388208,2.018837676
Jun-23,6.891355964,3.998916174,3.590985139,2.993354108,3.225893971,2.168820837,3.465948303,1.350864282,5.977703607,5.065924412,0.824109011,2.077082962,3.430457838,7.115789322,6.708514487,4.030177469,5.789860888,3.324774746,1.163589968,2.341783399,3.793649103,7.578370059,3.420251523,2.468249155,3.738199476,,5.84263211,2.013993585,-0.846832569,5.708535465,2.046472562,,5.314202004,-21.41262007,2.066461551
Jul-23,6.542606088,3.900723367,3.149005116,2.984866746,3.00990402,2.02354544,3.639353473,1.185284396,5.755833788,4.809661407,0.638160541,1.939746521,3.097813839,7.162607502,5.717784443,4.122376039,5.410578798,3.084366493,1.239536524,2.243278383,3.737157869,7.188561271,3.089827235,2.272836062,3.363894001,,5.484494377,1.26171479,-0.402149312,5.062190438,1.822208206,,5.234468455,-18.74135807,2.114085425
Aug-23,6.193856213,3.80253056,2.707025093,2.976379384,2.793914068,1.878270043,3.812758642,1.01970451,5.53396397,4.553398401,0.452212071,1.802410079,2.76516984,7.209425682,4.727054398,4.214574609,5.031296708,2.84395824,1.31548308,2.144773368,3.680666634,6.798752484,2.759402946,2.07742297,2.989588527,,5.126356644,0.509435994,0.042533945,4.41584541,1.59794385,,5.154734905,-16.07009606,2.1617093
Sep-23,5.845106337,3.704337753,2.265045071,2.967892022,2.577924116,1.732994647,3.986163812,0.854124624,5.312094151,4.297135396,0.2662636,1.665073638,2.432525841,7.256243862,3.736324353,4.306773179,4.652014618,2.603549986,1.391429637,2.046268352,3.624175399,6.408943697,2.428978657,1.882009877,2.615283052,,4.768218911,-0.242842802,0.487217202,3.769500383,1.373679495,,5.075001356,-13.39883405,2.209333175
Oct-23,5.496356461,3.606144946,1.823065048,2.95940466,2.361934164,1.58771925,4.159568982,0.688544739,5.090224332,4.040872391,0.08031513,1.527737196,2.099881842,7.303062043,2.745594308,4.398971749,4.272732528,2.363141733,1.467376193,1.947763337,3.567684164,6.019134909,2.098554368,1.686596784,2.240977578,,4.410081178,-0.995121597,0.931900459,3.123155355,1.149415139,,4.995267806,-10.72757204,2.25695705
Nov-23,5.147606585,3.507952139,1.381085025,2.950917297,2.145944212,1.442443853,4.332974151,0.522964853,4.868354513,3.784609386,-0.105633341,1.390400754,1.767237843,7.349880223,1.754864264,4.491170319,3.893450438,2.12273348,1.543322749,1.849258321,3.511192929,5.629326122,1.768130079,1.491183691,1.866672103,,4.051943446,-1.747400393,1.376583716,2.476810327,0.925150784,,4.915534256,-8.056310037,2.304580925
Dec-23,4.798856709,3.409759332,0.939105002,2.942429935,1.92995426,1.297168456,4.506379321,0.357384967,4.646484694,3.528346381,-0.291581811,1.253064313,1.434593845,7.396698403,0.764134219,4.583368889,3.514168348,1.882325227,1.619269305,1.750753305,3.454701695,5.239517335,1.43770579,1.295770598,1.492366629,,3.693805713,-2.499679189,1.821266972,1.8304653,0.700886428,,4.835800707,-5.385048029,2.3522048
Jan-24,4.450106834,3.311566525,0.497124979,2.933942573,1.713964308,1.151893059,4.679784491,0.191805081,4.424614876,3.272083375,-0.477530282,1.115727871,1.101949846,7.443516583,-0.226595826,4.675567459,3.134886258,1.641916973,1.695215862,1.65224829,3.39821046,4.849708548,1.107281501,1.100357505,1.118061154,,3.33566798,-3.251957985,2.265950229,1.184120272,0.476622072,,4.756067157,-2.713786022,2.399828674
Feb-24,4.101356958,3.213373718,0.055144957,2.925455211,1.497974356,1.006617662,4.85318966,0.026225196,4.202745057,3.01582037,-0.663478752,0.97839143,0.769305847,7.490334764,-1.21732587,4.767766029,2.755604168,1.40150872,1.771162418,1.553743274,3.341719225,4.45989976,0.776857212,0.904944412,0.74375568,,2.977530247,-4.00423678,2.710633486,0.537775245,0.252357717,,4.676333607,-0.042524015,2.447452549
Mar-24,3.752607082,3.115180911,-0.386835066,2.916967849,1.281984404,0.861342266,5.02659483,-0.13935469,3.980875238,2.759557365,-0.849427222,0.841054988,0.436661848,7.537152944,-2.208055915,4.859964599,2.376322078,1.161100467,1.847108974,1.455238259,3.28522799,4.070090973,0.446432923,0.709531319,0.369450205,,2.619392514,-4.756515576,3.155316743,-0.108569783,0.028093361,,4.596600058,2.628737993,2.495076424
